srch_destination_id	srch_destination_name	srch_destination_type_id	srch_destination_latitude	srch_destination_longitude	popular_naturalfeature_beach	popular_activity_dining	popular_social_bars	popular_shopping_shopping	popular_historical_historical	popular_food_coffee	popular_field_business
187708967	Colombo District, Sri Lanka	774	6.868635	80.01028	-1.931055430041344	-1.71862523478453	-1.9881013389116757	-1.9381267993630296	-2.0370268318289093	-2.190433457875713	-2.034972900667769
187709990	Santiago de Compostela, Spain	774	42.91071	-8.516293	-2.1276001732506247	-1.9268387438770571	-2.0050426525037377	-2.142582103372157	-1.8272027397810942	-2.2008985212963244	-2.1515179682220316
187711013	Toledo (province), Spain	464	39.856293	-4.024931	-2.211804531745192	-1.8803590733614761	-2.030724445068891	-2.1734271318415366	-1.8225735691084033	-2.1909251279022137	-2.153840185437476
187715446	Arcata, California, United States of America	774	40.91736	-124.0775	-1.9902942827795975	-1.8541442016124658	-2.205168706691849	-2.0055877976517302	-2.047987672234257	-2.0378170672620493	-2.0456227773801494
187715539	Ukiah (and vicinity), California, United States of America	464	39.146689	-123.20546	-2.1913529095566826	-1.9358018043154612	-2.17530996504025	-2.144578239366402	-2.1768219522660064	-2.020626352545886	-2.0460712354225867
187715663	Fort Bragg, California, United States of America	774	39.46592	-123.7096	-1.4226007707999997	-1.7397285969877827	-2.169156691195162	-2.1283545104414623	-2.1786033915633336	-1.832901818915021	-2.1316879327432265
187716035	Mount Shasta (and vicinity), California, United States of America	464	41.31088	-122.31731	-2.17969915545755	-1.8196139381165506	-2.035444350467369	-2.1642404919624427	-2.012999824483522	-2.0940715146810973	-2.1851986040537303
187716159	Chico (and vicinity), California, United States of America	464	39.72683	-121.83713	-2.2315659076844327	-1.8432994076019915	-2.015429968105843	-2.104609099856151	-2.0261063562562582	-1.972502430499941	-2.0657391692344524
187716500	Red Bluff (and vicinity), California, United States of America	464	40.18197	-122.22877	-2.1911918506995036	-1.9438610407543142	-2.1610041806025277	-2.1614434680467083	-2.185650740485906	-2.084191993498036	-2.0560159927017496
187716872	Calistoga, California, United States of America	774	38.58651	-122.5809	-2.2091304647289145	-1.740401941320805	-2.015074789930459	-1.9293797032029054	-2.0111896957198003	-2.0770238439201387	-2.208385250401184
187716903	Napa, California, United States of America	774	38.3007	-122.2982	-2.2081421238756405	-1.5897446207978587	-1.8985953849956725	-2.0197272716806203	-2.024909454673347	-1.9536290763006117	-2.0886573146981284
187716934	St. Helena, California, United States of America	774	38.50277	-122.4131	-2.2224304371712638	-1.6322791639170215	-2.1352381059412324	-2.130999665284724	-2.184533268831685	-2.0690967800095694	-2.0971416760490147
187716996	Healdsburg, California, United States of America	774	38.61947	-122.8693	-2.2349817006636457	-1.6865006660159954	-2.1154456858327757	-2.038556156542836	-2.1595612153655446	-1.9311791597962833	-2.146839827355741
187717027	Santa Rosa, California, United States of America	774	38.45736	-122.6799	-2.2332173457588103	-1.6291917478218032	-2.0230842752861746	-1.9744726863680266	-2.0301520017505474	-1.8912528626460106	-2.0276524949276737
187717058	Bodega Bay, California, United States of America	774	38.33531	-123.0372	-1.8033118264435193	-1.2854637039752266	-2.078679541111065	-2.1684626273562637	-2.2696216230561768	-2.0145919703820683	-2.220223777770837
187717089	Rohnert Park, California, United States of America	774	38.34638	-122.6959	-2.231101899467852	-1.5931554830316672	-2.05043963677267	-1.9597070997169732	-2.2366276677822774	-1.675586189352716	-2.013898316472554
187717120	Sonoma, California, United States of America	774	38.24989	-122.454	-2.1980459032154083	-1.6053057019506305	-2.1184131780458766	-1.8339483434475135	-1.902821872374032	-2.0437218841665428	-2.1690640395373952
187717151	Petaluma, California, United States of America	774	38.24587	-122.6603	-2.1599568292931153	-1.7329460476656628	-2.068239880986935	-2.0801711616941687	-2.1191452776047695	-1.852892814610238	-1.9141809742997946
187717337	Fresno, California, United States of America	774	36.70835	-119.8372	-2.2181874330062237	-1.6688366972337563	-2.016511799695347	-1.9980811360921273	-2.200597916813922	-1.9211779230813195	-1.8464321261101555
187717678	Bakersfield, California, United States of America	774	35.37454	-119.0981	-2.2153062258720286	-1.6411680518406095	-1.9291047113724442	-2.1192845032109107	-2.1688316371539242	-1.974248403379987	-1.9049972279770298
187717740	Fairfield (and vicinity), California, United States of America	464	38.22289	-122.12561	-2.2132145943889516	-1.664878656406831	-2.095242351526693	-1.9636092502849622	-2.1423364900578945	-1.9542705116862906	-1.9893122186768466
187717926	Los Banos (and vicinity), California, United States of America	464	37.05707	-120.83026	-2.1656163352079014	-1.9059689470216319	-2.044168723607305	-2.0352878399085195	-2.1476575021857425	-2.0797706409912227	-2.1170463661441334
187717988	Merced, California, United States of America	774	37.29017	-120.4639	-2.196379284304385	-1.9727221286404966	-2.1446967795154563	-2.152425354664516	-2.1476195160860607	-2.000268080750467	-2.1043015930130027
187718050	Vacaville, California, United States of America	774	38.38974	-121.9892	-2.121240560521682	-1.8525824039645364	-2.0731597883752415	-1.8872545986675975	-2.10440183351282	-2.082582803841319	-2.0537309134340833
187718081	Vallejo, California, United States of America	774	38.11835	-122.257	-2.192454372867119	-1.830195368865269	-2.1248676546477694	-1.873386450871836	-2.099007644227577	-2.0579314589536404	-2.0861666638314706
187718732	Okanagan Valley, British Columbia, Canada	464	49.882	-119.475922	-1.9498185181117895	-1.7312078024549986	-2.043660950248727	-2.0229700526276244	-2.0005068824219876	-2.064114469074486	-2.04425541010024
187718763	Blue Mountain Ski Resort, Collingwood, Ontario, Canada	681	44.52117	-80.2485	-2.0730527593148023	-1.619190022611952	-2.0653792625110685	-1.9892716613739496	-2.1992194922679955	-1.9740189640419485	-2.09019419730219
187719445	Funchal, Portugal	774	32.65853	-16.93013	-2.1027426010013306	-1.6830304905152658	-1.8605558893937753	-2.1210103396089934	-2.038255428639788	-2.1049615855308885	-2.1868570644947214
187720189	San Simeon (and vicinity), California, United States of America	464	35.611096	-121.14256	-1.5347515693060092	-1.626157671683407	-2.0509128149192963	-2.020819559426531	-1.514904280876411	-2.049618514733668	-2.2434246589339173
187720313	Davis - Dixon, California, United States of America	774	38.5084	-121.7675	-2.178871133151068	-1.8843773324405255	-2.1117743365535113	-2.0218473419565517	-2.1482223134961296	-1.9885195607762802	-2.0337835725938374
187720375	Folsom, California, United States of America	774	38.66914	-121.1427	-2.224848724225367	-1.6507202547939743	-2.129639124758331	-1.7328492047674917	-1.9553273433059175	-1.9252896152603864	-1.9363077637460202
187720437	Rancho Cordova, California, United States of America	774	38.58858	-121.2229	-2.2105348089780734	-1.74787610605201	-1.9519011170801897	-2.02746163244507	-2.204279004951608	-1.953435527190275	-1.9267919598493415
187720499	Roseville - Rocklin, California, United States of America	774	38.76813	-121.2604	-2.211845922487223	-1.8091981780764392	-2.1535865718329052	-1.8366278660800042	-2.0909871680388332	-1.9977595740296652	-1.9939818953910928
187721150	Three Rivers, California, United States of America	774	36.43185	-118.7406	-2.2231498531123264	-1.6659941399259337	-2.184231293977932	-2.1972976364949037	-2.2231498531123264	-1.8729342212102573	-2.229680848216974
187721181	Tulare, California, United States of America	774	36.17764	-119.3679	-2.223339107813094	-1.7610431367738948	-2.071747789817023	-1.9385792449056558	-2.0987631167395846	-2.012477635475011	-1.9933348465696232
187724591	Santa Maria, California, United States of America	774	34.89973	-120.2985	-1.876530206699	-1.6624611205758038	-1.9208317483217305	-2.139592259971378	-1.759288185527669	-2.000108490343379	-2.02505586231648
187724684	Carmel, California, United States of America	774	36.46975	-121.8956	-1.711806872344671	-1.6788206869095579	-2.1026497106788464	-1.6830377796424372	-2.148091255914632	-1.9789175871249647	-2.197565072445468
187724715	Marina, California, United States of America	774	36.67747	-121.7853	-1.478276380840621	-1.768465527808196	-2.1679615572559974	-2.0795265024012575	-2.0770037805932824	-2.0210430943371205	-2.133150403444917
187724777	Monterey, California, United States of America	774	36.58543	-121.8452	-1.7539050657091442	-1.5236028770767636	-1.9669803171331162	-1.8541199442775664	-2.101829153732049	-1.8497386071289972	-2.041869887008901
187724808	Pacific Grove, California, United States of America	774	36.6202	-121.9253	-1.4366586843619658	-1.666882451905103	-2.1678353282661162	-1.9836155542801241	-2.06818258301787	-1.8836396876778017	-2.159528504203423
187724932	Morro Bay, California, United States of America	774	35.35762	-120.8449	-1.6922896801829874	-1.5801382137429827	-2.0639349336725745	-1.8336530299753409	-2.0758689312920664	-1.855801391978072	-2.1554771728461084
187724963	Paso Robles, California, United States of America	774	35.64456	-120.7024	-2.190243663302917	-1.576437327509459	-1.977443029875502	-2.0571422258139616	-2.0196167950408976	-2.0071637494639907	-2.065781887170304
187724994	Avila Beach, California, United States of America	774	35.18409	-120.7354	-1.4280637228869286	-1.782544871362144	-2.0918560569542457	-1.971145857262856	-2.17137453120059	-1.807091011441631	-2.1633122602853225
187725025	Pismo Beach, California, United States of America	774	35.15701	-120.6545	-1.343334912159298	-1.7381627790497682	-2.0794687962268847	-1.896732681386659	-2.1733775330396177	-1.985853335361884	-2.133835304768305
187725056	San Luis Obispo, California, United States of America	774	35.26423	-120.7014	-1.9310333238509327	-1.6312139246078385	-2.0337657957158815	-1.8312910374947964	-2.085123830818082	-1.906754182079377	-2.0541017920276454
187725118	Cambria, California, United States of America	774	35.58263	-121.0202	-1.4533573249496077	-1.5639909892263064	-2.0291525517936946	-2.0355547311077795	-1.7827268909346998	-2.009578085427267	-2.2321218765705555
187725397	Carpinteria, California, United States of America	774	34.40182	-119.5212	-1.3880842621038243	-1.3848792037345674	-1.857541352839401	-1.8400339064862918	-2.132788198138562	-1.863783539651872	-1.9658416070248432
187725428	Goleta, California, United States of America	774	34.44676	-119.9131	-1.7573246101118463	-1.7802557806077841	-2.138290727291688	-1.9943047378457883	-2.100537588860093	-2.005359586533703	-2.0335891771098873
187725521	Ojai, California, United States of America	774	34.44173	-119.2395	-2.214350706187553	-1.8292354181937962	-2.1502240504729278	-2.003586619516553	-2.0747922865992456	-2.089355188394031	-2.1868519493253418
187725614	Placerville (and vicinity), California, United States of America	464	38.7283	-120.83864	-2.2096737488191547	-1.8118782323422842	-2.1055362137871185	-2.1125786452702138	-1.8925768754885044	-2.0244187694905214	-2.1141115203265763
187726017	Rehoboth Beach (and vicinity), Delaware, United States of America	464	38.718254	-75.08183	-1.31443352513287	-1.7772126856323802	-2.0910105496434523	-1.8654354667250495	-2.1888782009539947	-2.0170541173920298	-2.094216141488614
187726420	Newark, Delaware, United States of America	774	39.66883	-75.72962	-2.2052743024426666	-1.7945247115791867	-2.047382857739622	-2.0404016452424036	-2.2052743024426666	-1.9751816253077978	-2.01565941730824
187726761	Camarillo, California, United States of America	774	34.2194	-119.0509	-2.088880709717715	-1.820882430251744	-2.0973553965505034	-1.570865664213154	-2.1082933771388106	-1.7954693288154095	-1.9587683445356328
187726885	Ventura, California, United States of America	774	34.30245	-119.2992	-1.3286610709461255	-1.607474231574998	-1.9660813757906168	-1.8953488466159685	-2.0498461756833057	-1.919864818999846	-2.048708198205629
187727536	Gili Islands, Lombok, Indonesia	774	-8.349	116.0515	-1.6467110311262732	-1.8323438400086436	-1.9437942010467184	-2.1280354553488166	-2.2401342021407085	-2.23137327001779	-2.191806718493989
187728435	South Lake Tahoe, California, United States of America	774	38.94383	-119.8965	-1.6728107820559446	-1.5913161291058364	-2.0541050798473948	-1.7832516208649078	-2.3016386437481757	-1.8217431209073454	-2.1895210750380056
187728528	Truckee, California, United States of America	774	39.33769	-120.2017	-2.15615283023757	-1.6985566367915792	-2.1188490832873823	-2.088575778745439	-2.187584245984099	-1.9397957017141003	-2.132541444053323
187728590	Cooperstown - Otsego Lake (and vicinity), New York, United States of America	464	42.65385	-74.964368	-2.132225308356118	-1.9606655437612026	-2.174113326039156	-2.18087654981725	-2.0239251987044864	-1.9240785767346948	-2.055010516656909
187728621	Mammoth Lakes, California, United States of America	774	37.62656	-118.9359	-2.244568159717093	-1.6473852630911625	-1.9258209922311267	-2.0023268200723097	-2.226159893424714	-1.9993439651496479	-2.1548165533374743
187729334	Mariposa, California, United States of America	774	37.51874	-119.9371	-2.205924932413628	-1.6473255953032937	-2.0097586392680924	-2.098498858689922	-2.158273882612381	-1.9993125351729268	-2.1873058639484775
187729365	Oakhurst, California, United States of America	774	37.36732	-119.6732	-2.2333543705914742	-1.5240476436340535	-2.0598611990667104	-2.014461976570667	-2.2333543705914742	-1.8618797742240463	-2.185745820208797
187729954	Utica (and vicinity), New York, United States of America	464	43.10968	-75.21945	-2.208166010587467	-1.7470412917930065	-2.045550790931446	-2.133637730192404	-2.1586801566312466	-1.966021354997641	-1.9752338599627586
187732217	Rock Springs (and vicinity), Wyoming, United States of America	464	41.58042	-109.258843	-2.211960888819265	-1.856800296243392	-2.0192224001377945	-2.19479967094636	-2.0413867834445187	-2.1475371256751767	-2.103174641376733
187732620	Cody (and vicinity), Wyoming, United States of America	464	44.515936	-109.07195	-2.2056189411751963	-1.7617335019462246	-2.0958023409827877	-2.084340367855263	-2.142073585177685	-1.9312697376775663	-2.144627273853665
187732899	Teton Village, Wyoming, United States of America	774	43.57862	-110.8389	-2.2579257986017685	-1.6508587394306096	-2.0241291456723713	-2.0135248429703148	-2.1219482808876093	-2.089567799101337	-2.2110548158366297
187732992	Casper (and vicinity), Wyoming, United States of America	464	42.8567	-106.329844	-2.193941448366223	-1.8228947249453957	-2.086088463432942	-2.132020704179653	-2.193941448366223	-2.073915888321238	-2.0340474684926284
187733085	Cheyenne (and vicinity), Wyoming, United States of America	464	41.12253	-104.83488	-2.2076085093336943	-1.915457230297711	-1.9628522423459778	-2.157801201768182	-1.9223792477853996	-2.034606817220058	-2.1154006048829483
187733891	Victorville (and vicinity), California, United States of America	464	34.48048	-117.33808	-2.2000404875602633	-1.8015188130635027	-2.105604862812494	-2.000578704598912	-2.183905494392578	-2.0248338337973912	-2.063636718076126
187733984	San Bernardino (and vicinity), California, United States of America	464	34.065863	-117.27962	-2.102251245920743	-1.684376690063338	-2.052809921362526	-1.9135779261285364	-2.2153181709595198	-1.9603203075494164	-2.0808159445414303
187734015	Twentynine Palms (and vicinity), California, United States of America	464	34.135435	-116.098265	-2.2159186552508348	-1.9354665362589651	-2.1110746577840334	-2.1553543563368383	-2.04677263559744	-2.0258763100124373	-2.066133074223243
187735162	Lake George (and vicinity), New York, United States of America	464	43.410468	-73.708692	-2.0095803571043986	-1.793358557507579	-2.028172411244349	-1.9617543662743364	-2.0899181931572466	-2.036060777332764	-2.1372007745809496
187735193	Big Bear Lake, California, United States of America	774	34.24069	-116.9028	-2.0695506538849773	-1.6568170184360236	-2.0310957195449166	-1.8303791705911878	-2.2343261074869964	-1.9420816697760734	-2.2088113540156677
187735503	Rancho Cucamonga, California, United States of America	774	34.10332	-117.565	-2.226907160187687	-1.7579094459317774	-1.9800700325401157	-1.7818556347443038	-2.0101093536945975	-2.126107210215605	-1.9671623857417184
187735751	Redlands, California, United States of America	774	34.04845	-117.1751	-2.21927950883289	-1.7220067296768045	-2.1036263449277546	-1.8966145399486343	-2.211154990962169	-1.8742722788995005	-1.9739839473808927
187735782	Lake Placid (and vicinity), New York, United States of America	464	44.291716	-73.985947	-2.1673084700384866	-1.617631348081201	-1.9435407881211029	-1.8610669537868574	-2.2190898212308827	-2.0126600135093264	-2.1602370318574766
187736371	City Centre Salzburg, Austria	774	47.80561	13.04232	-2.2310998152277595	-1.681023092738773	-2.0548937729872376	-2.0142757114842493	-1.7689883296406692	-2.060775809334166	-2.151143073908345
187736712	Watertown, New York, United States of America	774	43.97288	-75.91675	-2.2292999725847356	-1.7139057552751462	-1.98896531555873	-1.7046091204698572	-2.1158665768398506	-1.9362278015804009	-2.099084962284879
187736774	Riverside (and vicinity), California, United States of America	464	33.97562	-117.37323	-2.218266647713093	-1.6822335877724806	-2.0511899959334317	-1.9567632603853453	-1.8092263213010908	-2.0474690198166754	-1.9903551617728035
187736991	Temecula, California, United States of America	774	33.49031	-117.1145	-2.2365905795738326	-1.5700801846780177	-1.9468266682353668	-1.9364620185392314	-1.6827245369735793	-1.961097731351071	-2.022024436997388
187737022	Corona, California, United States of America	774	33.85523	-117.5648	-2.1746790411412427	-1.894946898448904	-2.08509476339317	-2.010641625474465	-2.2063159650258473	-2.0898284252155253	-2.0820972389446544
187737053	Moreno Valley, California, United States of America	774	33.93921	-117.2338	-2.1530186811840837	-1.8388244893197192	-2.1111337661702625	-1.942264604746381	-2.0503784748149276	-2.121638685189549	-2.101744524856848
187737146	Desert Hot Springs, California, United States of America	774	33.91322	-116.4129	-2.2849666767981422	-1.384189770152143	-1.8736525589915367	-2.1555051497180857	-2.2774066210110164	-2.1230621259129703	-2.189534467925343
187737177	Indian Wells, California, United States of America	774	33.71696	-116.3313	-2.2345527335222846	-1.6117434212507724	-1.7940887312092342	-2.0109989613561683	-1.934846171594145	-2.0538981209725935	-2.098062549278093
187737208	Indio, California, United States of America	774	33.72808	-116.2299	-2.2129460974429156	-1.7728188284879844	-2.0426778431289487	-2.155778661330354	-2.205827972840353	-2.035593494684771	-2.109652045842916
187737239	La Quinta, California, United States of America	774	33.65425	-116.2813	-2.2522648228446625	-1.4606442732703295	-1.9291956853170855	-1.9392748459225324	-2.0780508825480855	-2.0344889393738654	-1.9645791743472973
187737270	Palm Desert, California, United States of America	774	33.75438	-116.3503	-2.1833255218572805	-1.5545546865533328	-1.959815489972244	-1.958215110922618	-2.256256029620816	-1.9868495075416632	-2.0340768043023876
187737332	Rancho Mirage, California, United States of America	774	33.76627	-116.4238	-2.1843048667145917	-1.4366133538760533	-2.004621021560192	-1.7874798613323688	-2.291469164290303	-1.9271016276682524	-2.1065493973077296
187737549	Concord (and vicinity), California, United States of America	464	37.970718	-122.056386	-2.2327248440942307	-1.6520788947956304	-1.9042798763784925	-1.898461356155819	-2.1576867184345687	-1.9896981700234762	-1.8973832692934238
187737673	Pleasanton - Livermore, California, United States of America	464	37.699065	-121.903433	-2.2081192461935055	-1.7691803030868747	-2.070057992427699	-2.0046135428824057	-2.053589941900638	-2.0077569085371514	-1.9430919537793427
187739967	Ithaca (and vicinity), New York, United States of America	464	42.44662	-76.4853183333333	-2.2147905966866195	-1.766680575520917	-2.1120113646528553	-2.0519936694481493	-2.0661181656767607	-1.9566907355295593	-2.0640698835150877
187740215	Berkeley, California, United States of America	774	37.8829	-122.2638	-2.198883218462458	-1.6071491554315926	-1.9707133645497426	-1.9281316576508292	-1.965803585243406	-1.9779396640096103	-2.011768514413857
187740277	Emeryville, California, United States of America	774	37.83936	-122.2905	-2.249633521569692	-1.5506459829284729	-1.9342914674056664	-1.558878627082312	-2.1957567898360577	-1.9212339270870247	-1.9045935907837934
187740401	Seneca Lake (and vicinity), New York, United States of America	464	42.85693	-76.98185	-2.215427431899419	-1.8154005475778026	-2.090881732786632	-2.005674890604314	-2.126337717309306	-2.059561023776019	-2.1473960680396873
187740618	Geneva, New York, United States of America	774	42.83879	-76.99944	-2.1015776924920555	-1.7650515009730934	-2.019251390874735	-1.9940645475607774	-2.028199947146192	-2.059968942807563	-2.1813019430150264
187741269	San Rafael, California, United States of America	774	38.00435	-122.5211	-2.0383383405321043	-1.743138891923696	-2.023126308546758	-2.0074520058731866	-2.2115250062404295	-1.8958321376779912	-2.028701713023603
187741300	Sausalito, California, United States of America	774	37.84246	-122.5204	-2.2143613211750526	-1.6765926501602542	-2.1016775551617846	-1.92662398498973	-2.0591969501747984	-2.1469299569668125	-2.1437948884172306
187741393	Hayward, California, United States of America	774	37.64605	-122.0861	-2.195746433904021	-1.8748390050365056	-2.0971294696931326	-2.074511197124157	-2.1884199436641056	-2.01013629018016	-1.984352860068183
187741424	Oakland, California, United States of America	774	37.78789	-122.2158	-2.0810267676680847	-1.599101847629911	-1.9163926077354514	-1.9432296028248717	-2.1898622083012786	-1.9222853575936658	-1.8916008179575303
187741486	Livermore, California, United States of America	774	37.68651	-121.744	-2.1895267763532766	-1.894160474587984	-2.1091508152210525	-2.0877362973223375	-2.1960014872873694	-2.009729021519851	-1.9792296824807465
187741548	San Ramon, California, United States of America	774	37.75716	-121.9396	-2.139020875917866	-1.915034876228074	-1.9904945385783754	-2.0719490094318345	-2.19754226246844	-1.928220986212777	-1.9314295080849972
187741579	Walnut Creek, California, United States of America	774	37.90777	-122.0507	-2.23379593097106	-1.6579489526736466	-1.9326699351508003	-1.8798009184698499	-2.1405725442897174	-1.9701023556714432	-1.8047140889687756
187741703	Cupertino, California, United States of America	774	37.31739	-122.0469	-2.205309525458785	-1.7380050987828937	-1.909482168919981	-1.9290561052968889	-2.205309525458785	-1.9754983000009183	-2.0021164779226184
187741734	Fremont, California, United States of America	774	37.53657	-121.9536	-2.2204798573114055	-1.7468180593929958	-2.0157855632527557	-1.9291259722950986	-2.2207510213591353	-1.8374004186159016	-1.7984637581114729
187741827	Milpitas, California, United States of America	774	37.43531	-121.8947	-2.212742096147979	-1.7405272995646353	-2.0261650830783715	-1.9870738135950075	-2.0369197439424456	-1.934252525174035	-1.838569098850818
187741858	San Jose, California, United States of America	774	37.31503	-121.8577	-2.2281978266297435	-1.6194515511625427	-1.8487560307136024	-1.9322761710637177	-1.91510194941957	-1.9392268976376834	-1.828906242596383
187741889	Santa Clara, California, United States of America	774	37.36467	-121.9684	-2.233473957796052	-1.5862609273622041	-1.8358016662523478	-2.033342791932519	-2.113707395050267	-1.9374888335734404	-1.7795348774256763
187741920	Sunnyvale, California, United States of America	774	37.3791	-122.0228	-2.2221561998613173	-1.67378670275217	-1.9648441199300253	-2.0733685583915498	-2.226893511678995	-1.8005887961290585	-1.7058428126537426
187741951	Mountain View, California, United States of America	774	37.40605	-122.0744	-2.217750285139488	-1.7970728275999146	-2.0706242105561192	-2.0897938077806915	-2.1777125356548703	-1.9610201761389034	-1.8432035722652904
187741982	Morgan Hill, California, United States of America	774	37.14367	-121.6653	-2.1671719218941305	-1.9996573502114172	-2.0724243086692367	-2.0795078208372173	-2.1103343739990694	-1.925417857445342	-1.9923746215006848
187743253	Pattaya Beach Road, Pattaya, Thailand	774	12.93961	100.8835	-1.6709966036535124	-1.925785371674702	-1.9860075802321098	-1.943352136515944	-2.152232261297777	-2.190323104580191	-2.177036215429752
187745702	Narita International Airport (NRT), Japan	774	35.775	140.328	-2.1947061145450646	-1.5628970058473295	-2.021721932133592	-1.8074794237093474	-2.071359471721427	-2.0504145630573594	-2.0898266602269637
187745950	Poughkeepsie (and vicinity), New York, United States of America	464	41.65462	-73.92628	-2.165203671933546	-1.7914589761808102	-2.0521044781038214	-2.0776356289257887	-1.9418651570114018	-1.9873906692997085	-2.0416003569701417
187745981	Fishkill, New York, United States of America	774	41.53242	-73.89143	-2.207361748178125	-1.728048204109297	-2.0156328940049946	-2.016638937636675	-2.1731399807644936	-1.907414665526227	-1.9804565849291627
187746074	Kingston (and vicinity), New York, United States of America	464	41.95199	-74.0266	-2.161309833155873	-1.8127109647351092	-2.113979800316618	-2.0009187763892906	-1.93034071195171	-2.065319316506655	-2.1375527294718664
187746353	Tarrytown, New York, United States of America	774	41.08241	-73.84878	-2.2314820147255294	-1.6209896298867266	-1.938577295560026	-2.140637744236943	-2.0226266679944445	-1.995388390641559	-1.9445558588796847
187746477	Glen Canyon National Recreation Area, Utah, United States of America	464	36.92	-111.475115	-2.192984908712236	-1.7224717655521478	-2.0612563267876007	-2.161082075110224	-2.1314352685060105	-2.0169281980738494	-2.199873955687716
187746508	Lake Powell, Utah, United States of America	557	37.25558	-110.9475	-2.1365673023850666	-1.7211743082158484	-2.0885113516288567	-2.1658589152102	-2.1103702481411477	-2.0203504390967137	-2.146827259837274
187746880	Richfield (and vicinity), Utah, United States of America	464	38.76041	-112.085148	-2.1911086715572314	-1.8546221752050092	-2.165791615538966	-2.1768307448743762	-2.1851484573693294	-2.013315944226946	-2.090755062296414
187747128	Disney's Maingate East, Florida, United States of America	774	28.30175	-81.50172	-2.2099560934133087	-1.6555429073891994	-1.8912153415059856	-1.8292108810603163	-1.8668667012810318	-1.9854721074143957	-1.9807295367843791
187747221	Bryce Canyon National Park (and vicinity), Utah, United States of America	464	37.673346	-112.15137	-2.2447768663672405	-1.5144585412547609	-2.0626165922304844	-2.0993541297521063	-2.1058137520738796	-2.0147073207097717	-2.139031008502417
187747345	Cedar City (and vicinity), Utah, United States of America	464	37.67652	-113.07567	-2.2165227155347864	-1.6838304874596417	-2.0901493776200932	-2.096316404400366	-2.210762911687452	-1.95938889085419	-2.0981045301831047
187747500	Kanab, Utah, United States of America	774	37.23522	-112.1729	-2.199478107471679	-1.8357614875142707	-2.1428426348985385	-2.1344571611173877	-2.1748808202062264	-2.050632800212066	-2.119806771819715
187747593	St. George, Utah, United States of America	774	37.19244	-113.827	-2.230298875927936	-1.6466714504797217	-2.145611122358795	-1.8286887916403038	-2.0363414344045965	-2.005269732335037	-2.052190806219329
187747624	Hurricane, Utah, United States of America	774	37.15628	-113.3513	-2.2043095026663577	-1.8555945874922375	-2.1132333789992424	-2.0867021940677613	-2.0741041010968746	-1.9847115948875442	-2.173319146948578
187747810	Logan (and vicinity), Utah, United States of America	464	41.720879	-111.83516	-2.200072181289545	-1.8899121785310085	-2.157384700844511	-2.113600561818779	-2.1920506082343154	-2.152599181851515	-2.1031546354523463
187747965	Layton, Utah, United States of America	774	41.06334	-111.9616	-2.217291196136677	-1.8376097222222945	-2.1553100699067893	-2.030751296889149	-2.0515656396684148	-2.1428322713903145	-2.106255435571985
187748213	Downtown Salt Lake City, Utah, United States of America	774	40.75831	-111.8834	-2.3104825954326174	-1.5909984763617517	-2.040648509525986	-1.8818593420175642	-1.840387092137707	-1.9598214830944154	-1.9517566434477513
187748244	Salt Lake City International Airport (SLC), Utah, United States of America	774	40.78746	-111.9818	-2.252719051893334	-1.5132453830706598	-2.0938222819602816	-2.1049178141136067	-2.063260358298773	-1.991772248531692	-1.9779586284186936
187748275	Sandy, Utah, United States of America	774	40.56945	-111.838	-2.2151932642136467	-1.7669048427184697	-2.047180667136877	-1.9405445814932412	-2.1416212050525822	-2.058843027117209	-1.9860732131790886
187748337	Midvale, Utah, United States of America	774	40.62371	-111.8618	-2.2200734317668327	-1.7516429830424687	-2.1135732827674714	-1.9431852123540583	-2.2200734317668327	-1.9287967996748312	-1.955312191470889
187748740	West Yellowstone, Montana, United States of America	774	44.82639	-111.194	-2.225965982918901	-1.5879845581587182	-2.0814202618807762	-1.88848933433997	-1.9187985548594702	-2.0448803917409206	-2.133711802757401
187749081	Kalispell, Montana, United States of America	774	48.18453	-114.338	-2.215219500965533	-1.774510777831176	-2.0270428328680845	-1.8544695346403026	-2.2074817112695495	-1.8848008285247033	-2.077603684392315
187750135	Hamptons, New York, United States of America	774	40.95564	-72.26286	-1.7289844146789162	-1.8003092163087486	-2.030026063666041	-1.9822521206856019	-2.100416037984302	-2.16318111294455	-2.075004713841716
187750166	Riverhead, New York, United States of America	774	40.95065	-72.65512	-2.0209375710204047	-1.7777829697114484	-2.0229450699305414	-2.0218859297227976	-2.2102612911572024	-1.994776781766738	-2.0574024683497183
187750476	Central Park, New York, New York, United States of America	774	40.78248	-73.96575	-2.345459337983268	-1.412020063524492	-1.3494678286983062	-1.7517908399598308	-2.030041768234811	-1.73121298867353	-1.878679274648058
187750631	Newark Liberty International Airport (EWR), New Jersey, United States of America	774	40.68272	-74.18215	-2.239134161928322	-1.4460979520724866	-1.898269151896879	-1.8733867091578646	-2.0945416540466106	-1.9331797479256907	-1.8202535359237064
187751499	Brooklyn, New York, United States of America	774	40.63742	-73.95264	-2.030674163882337	-1.66763129011216	-1.9390845443264841	-1.8395436407372914	-1.9585070595118337	-1.984337739249995	-1.993154525217065
187752553	Amherst, New York, United States of America	774	42.9938	-78.78807	-2.22073447388728	-1.809183785105144	-2.0759055159641604	-1.7389745465876227	-1.9527687978787904	-2.005631235646534	-2.064526217155066
